name,slug,country,city,homepage,lat,lng,programs
"ikke ved universitet","ikke-ved-universitet","India","Palolem","","0","0","{'master sosialantropologi':1,}"
"college of medicine","college-of-medicine","Malawi","Blantyre","","0","0","{'medisin':2,'medisin profesjon':1,'medisinstudiet':1,}"
"kyoto university","kyoto-university","Japan","Kyoto","","0","0","{'datateknikk, master':1,'molecular medicine':1,'international master programme':1,'master i informatikk - spill, design og teknologilære':1,'mtkj':1,}"
"the university of arusha","the-university-of-arusha","Tanzania","Arusha, Karatu, Ngorongoro Conservation Area, Serengeti National Park","","0","0","{'natural resources management, geography':1,}"
"vi var på prosjektreise ikke utveksling","vi-var-pa-prosjektreise-ikke-utveksling","Jamaica","Montego bay","","0","0","{'barnevernspedagog':1,}"
"ingen.","ingen.","Brazil","Itaborai","","0","0","{'bachelor i barnevern':1,}"
"texas","texas","USA","LUBBOCK","","0","0","{'geologi':1,}"
"university of north dakota","university-of-north-dakota","USA","Grand Forks","","0","0","{'medisin':2,}"
"university college lillebælt","university-college-lillebaelt","Danmark","Odense","","0","0","{'ergoterapi':1,}"
"kwantlen polytechnic university","kwantlen-polytechnic-university","Canada","Vancouver","","0","0","{'industriell design, 5årig master':1,}"
"chatham university","chatham-university","USA","Pittsburgh","","0","0","{'urban ecological planning':1,'urban ecological planning (m. sc.)':1,}"
"den statlige danske scenekunstskole","den-statlige-danske-scenekunstskole","Danmark","København","","0","0","{'musikkteknologi, bachelor':1,}"
"institut polytechnique de grenoble","institut-polytechnique-de-grenoble","Frankrike","Grenoble","","0","0","{'energi og miljø':1,}"
"uw-madison","uw-madison","USA","Madison","","0","0","{'energi og miljø':1,}"
"technical university of munich","technical-university-of-munich","Tyskland","Munich","","0","0","{'industriell økonomi og teknologiledelse':1,'industriell kjemi og bioteknologi':1,}"
"universitetet i heidelberg","universitetet-i-heidelberg","Tyskland","Heidelberg","","0","0","{'fysikk':1,}"
"upm, etsii","upm-etsii","Spania","Madrid","","0","0","{'produktutvikling og produksjon':1,'mtiøt':1,'indøk-emil':1,}"
"universidad nacional autónoma de méxico","universidad-nacional-autonoma-de-mexico","Mexico","Mexico by","","0","0","{'lektorutdanning i samfunnsfag for trinn 8-13':1,}"
"elisava","elisava","Spania","Barcelona","","0","0","{'industriell design':1,}"
"universidade autonoma de lisboa","universidade-autonoma-de-lisboa","Portugal","Lisbon","","0","0","{'arkitektur':2,}"
"albert-  ludwig university of freiburg","albert---ludwig-university-of-freiburg","Tyskland","freiburg im breisgau","","0","0","{'samfunnsøkonomi (5 årig, master)':1,}"
"hcu + tum","hcu-+-tum","Tyskland","Hamburg + München","","0","0","{'arkitektur':1,}"
"hochschule bonn-rhein-sieg","hochschule-bonn-rhein-sieg","Tyskland","Bonn","","0","0","{'bioingeniør':2,}"
"ucla","ucla","USA","Los Angeles","","0","0","{'statsvitenskap':1,}"
"van hall larenstein","van-hall-larenstein","Nederland","leeuwarden","","0","0","{'tmat201p':1,'bachelor i matteknologi':1,}"
"julius-maximilians-universität (jmu)","julius-maximilians-universitat-(jmu)","Tyskland","Würzburg","","0","0","{'profesjonsstudie psykologi':1,'profesjonsstudiet i psykologi':1,}"
"university of porto","university-of-porto","Portugal","Porto","","0","0","{'mtkj':1,}"
"universitet i cádiz","universitet-i-cadiz","Spania","Cádiz","","0","0","{'industriell kjemi og bioteknologi':1,'lektorutdanning i språkfag':1,'lektorutdanning i språk og litteratur':1,'lektor geografi':1,}"
"ecole nationale supérieure darchitecture de paris-belleville","ecole-nationale-superieure-darchitecture-de-paris-belleville","Frankrike","Paris","","0","0","{'arkitektur':1,}"
"uk","uk","Storbritannia","portsmouth","","0","0","{'europastudier':1,}"
"ambassaden i haag","ambassaden-i-haag","Nederland","Haag","","0","0","{'europastudier, master':1,}"
"esitc caen","esitc-caen","Frankrike","Caen","","0","0","{'bygg- og miljøteknikk':2,}"
"università degli studi di genova","universita-degli-studi-di-genova","Italia","Genoa","","0","0","{'kybernetikk og robotikk':1,}"
"université paris 1 panthéon-sorbonne","universite-paris-1-pantheon-sorbonne","Frankrike","Paris","","0","0","{'5-årig integrert master i samfunnsøkonomi':1,'':1,'samfunnsøkonomi (msøk5)':1,}"
"haskoli islands","haskoli-islands","Island","Reykjavik","","0","0","{'litteraturvitenskap, master':1,'':1,}"
"grenoble institute of technology","grenoble-institute-of-technology","Frankrike","Grenoble","","0","0","{'kybernetikk &amp; robotikk':1,}"
"georg-august-universität göttingen","georg-august-universitat-gottingen","Tyskland","Göttingen","","0","0","{'master i nordisk litteratur':1,}"
"le mans université (tidligere université du maine)","le-mans-universite-(tidligere-universite-du-maine)","Frankrike","Le Mans","","0","0","{'elektronisk systemdesign og innovasjon':1,}"
"universty of minnesota","universty-of-minnesota","USA","Minnesota","","0","0","{'energi og miljø':1,}"
"universitetet i lille, lille 1(uit-a, universitaire de lille institut technologie)","universitetet-i-lille-lille-1(uit-a-universitaire-de-lille-institut-technologie)","Frankrike","Lille","","0","0","{'matteknologi':1,}"
"university of minnesota","university-of-minnesota","USA","Minneapolis","","0","0","{'energi og miljø - elkraft':2,'elkraft - energi og miljø':1,'bachelor engelsk':1,'mtenerg':1,'energi og miljø':1,'fysikk og matematikk, siving.':1,}"
"universiteit utrecht","universiteit-utrecht","Nederland","Amersfoort og Utrecht","","0","0","{'lektorutdanning i realfag':1,'ppu':1,}"
"etsam","etsam","Spania","Madrid","","0","0","{'arkitektur':1,}"
"université de pau et des pays de ladour","universite-de-pau-et-des-pays-de-ladour","Frankrike","Pau","","0","0","{'petroleumsfag':1,}"
"university of melbourne","university-of-melbourne","Australia","Melbourne","","0","0","{'kybernetikk og robotikk':1,}"
"christ university","christ-university","India","Bangalore","","0","0","{'sosialt arbeid':3,}"
"england","england","Storbritannia","York","","0","0","{'lektor språk':1,}"
"stockholms universitet","stockholms-universitet","Sverige","Stockholm","","0","0","{'sosialantropologi':1,'master i arbeids- og organisasjonspsykologi':1,}"
"aalborg universitet","aalborg-universitet","Danmark","Aalborg","","0","0","{'mlreal':1,'psykologi':1,'psykologi bachelor':1,}"
"ctu in prague","ctu-in-prague","Tsjekkia","Praha","","0","0","{'mt-bygg':1,'bygg og miljøteknikk siv.ing':1,}"
"österreich","osterreich","Østerrike","Innsbruck","","0","0","{'medisin profesjonsstudium':1,}"
"sungkyunkwan university/skkku","sungkyunkwan-university/skkku","Korea","Seoul","","0","0","{'samfunnsøkonomi':1,}"
"edinburgh napier university","edinburgh-napier-university","Storbritannia","Edinburgh","","0","0","{'mtkj':1,}"
"uc san diego","uc-san-diego","USA","San Diego","","0","0","{'mtkom':1,'energi og miljø':1,'bygg- og miljøteknikk':1,}"
"tu darmstadt","tu-darmstadt","Tyskland","Darmstadt","","0","0","{'industriell kjemi og bioteknologi':1,}"
"boise state university","boise-state-university","USA","Boise","","0","0","{'elektroingjeniør':1,}"
"universitet utrecht","universitet-utrecht","Nederland","Utrecht","","0","0","{'lektorutdanning med språk':1,}"
"université pierre et marie curie","universite-pierre-et-marie-curie","Frankrike","PARIS","","0","0","{'siving. fysikk og matematikk':1,}"
"tohoku university","tohoku-university","Japan","Sendai","","0","0","{'materialteknologi':1,}"
"unsa","unsa","Bosnia and Herzegovina","Sarajevo","","0","0","{'sustainable architecture':1,}"
"fudan university","fudan-university","Kina","shanghai","","0","0","{'master i ledelse av teknologi':1,}"
"universidade federal do rio de janeiro","universidade-federal-do-rio-de-janeiro","Brazil","Rio de Janeiro","","0","0","{'marin teknikk':2,}"
"university of washington","university-of-washington","USA","Seattle","","0","0","{'filmvitenskap':1,'datateknologi':1,}"
"metropol","metropol","Danmark","Kalundborg","","0","0","{'':1,}"
"uc santa barbara","uc-santa-barbara","USA","Santa Barbara","","0","0","{'nanoteknologi':1,}"
"ubc","ubc","USA","berkeley","","0","0","{'mtbygg':1,'industriell kjemi og bioteknologi':1,}"
"puc-rio - pontifícia universidade católica do rio de janeiro","puc-rio---pontificia-universidade-catolica-do-rio-de-janeiro","Brazil","Rio De Janeiro","","0","0","{'bygg og miljøteknikk':1,}"
"the university of modena and reggio emilia (unimore)","the-university-of-modena-and-reggio-emilia-(unimore)","Italia","Modena","","0","0","{'biology (masters programme)':1,}"
"california state university monterey bay","california-state-university-monterey-bay","USA","Seaside/Marina, California","","0","0","{'master of interaction design':1,}"
"sophiahemmet högskola","sophiahemmet-hogskola","Sverige","Stockholm","","0","0","{'sykepleie':2,'bachelor i sykepleie':1,}"
"syddansk universitet","syddansk-universitet","Danmark","Odense","","0","0","{'samfunnsøkonomi (2-årig master)':1,'master i samfunnsøkonomi':1,}"
"emily carr university for art + design","emily-carr-university-for-art-+-design","Canada","Vancouver","","0","0","{'industriell design':1,}"
"hochschule luzern / lucerne university of applied sciences and arts","hochschule-luzern-/-lucerne-university-of-applied-sciences-and-arts","Sveits","Luzern","","0","0","{'økonomi og administrasjon':1,}"
"berlin school of economics and law","berlin-school-of-economics-and-law","Tyskland","Berlin","","0","0","{'økonomi og administrasjon':2,}"
"universitetet i bonn","universitetet-i-bonn","Tyskland","Bonn","","0","0","{'msmnfma':1,}"
"tokyo university","tokyo-university","Japan","Tokyo","","0","0","{'':1,}"
"california university of monterey bay (csumb)","california-university-of-monterey-bay-(csumb)","USA","Monterey","","0","0","{'profesjonsstudiet i psykologi':1,'marine coastal development, master':1,}"
"kit","kit","Tyskland","Karlsuhe","","0","0","{'indøk':1,'fysmat':1,'mtkj':1,}"
"fh joanneum","fh-joanneum","Østerrike","Graz","","0","0","{'økonomi og administrasjon':1,}"
"spbu","spbu","Russland","St. Petersburg","","0","0","{'historie bachelor':1,}"
"wästfelische wilhelms-unitversität münster","wastfelische-wilhelms-unitversitat-munster","Tyskland","Münster","","0","0","{'mlspråk - tysk/engelsk':1,}"
"pucv","pucv","Chile","Valparaíso","","0","0","{'arkitektur':1,}"
"tu-freiberg","tu-freiberg","Tyskland","Freiberg","","0","0","{'petroleumsfag':1,}"
"hafencity universität","hafencity-universitat","Tyskland","Hamburg","","0","0","{'arkitekt':1,'arkitektur':1,}"
"hcu hamburg","hcu-hamburg","Tyskland","Hamburg","","0","0","{'arkitektur':1,}"
"poznan university of economics","poznan-university-of-economics","Polen","Poznan","","0","0","{'økonomi og administrasjon':2,'bachelor i økonomi og administrasjon':1,}"
"novancia business school paris","novancia-business-school-paris","Frankrike","Paris","","0","0","{'master international business and marketing':1,'master in international business and marketing':1,'international business and marketing':1,}"
"kanazawa university","kanazawa-university","Japan","Kanazawa","","0","0","{'bachelor i samfunnsøkonomi':1,}"
"école nationale supérieure de techniques avancées ensta","ecole-nationale-superieure-de-techniques-avancees-ensta","Frankrike","Paliseau","","0","0","{'teknisk kybernetikk mttk':1,}"
"albert-ludwigs universität","albert-ludwigs-universitat","Tyskland","Freiburg (Breisgau)","","0","0","{'nanoteknologi':1,}"
"indian institute of technology bombay (iit)","indian-institute-of-technology-bombay-(iit)","India","Mumbai","","0","0","{'bygg- og miljøteknikk':1,}"
"rheinisch-westfalische technische hochschule","rheinisch-westfalische-technische-hochschule","Tyskland","Aachen","","0","0","{'industriell økonomi og teknologiledelse, energi og miljø':1,}"
"university of portsmouth","university-of-portsmouth","Storbritannia","Portsmouth","","0","0","{'europastudier':1,'arkitektur':1,}"
"technische universität dresden","technische-universitat-dresden","Tyskland","Dresden","","0","0","{'produktutvikling og produksjon':1,'fysikk og matematikk':1,}"
"universität osnabrück","universitat-osnabruck","Tyskland","Osnabrück","","0","0","{'geomatikk':1,}"
"upc, etsab","upc-etsab","Spania","Barcelona","","0","0","{'master arkitektur':1,'arkitektur':1,}"
"université francois rabelais tours","universite-francois-rabelais-tours","Frankrike","Tours","","0","0","{'psykologi profesjon':1,}"
"universität freiburg","universitat-freiburg","Tyskland","Freiburg","","0","0","{'europastudier':1,}"
"pontifical universidade catholica","pontifical-universidade-catholica","Brazil","Rio de Janeiro","","0","0","{'petroleumsteknologi':1,}"
"unlar","unlar","Argentina","La Rioja","","0","0","{'medisin':1,}"
"florida atlantic university","florida-atlantic-university","USA","Boca Raton","","0","0","{'marin teknikk (hydrodynamikk)':1,}"
"medizinische universität innsbruck","medizinische-universitat-innsbruck","Østerrike","Innsbruck","","0","0","{'medisin':2,}"
"humboldt universität zu berlin","humboldt-universitat-zu-berlin","Tyskland","Berlin","","0","0","{'mtfyma':1,}"
"universitat rovira i virgili","universitat-rovira-i-virgili","Spania","tortosa","","0","0","{'sykepleien':1,}"
"ece paris","ece-paris","Frankrike","Paris","","0","0","{'teknisk kybernetikk - embedded systems':1,}"
"university of south wales","university-of-south-wales","Storbritannia","Pontypridd","","0","0","{'psykologi':1,}"
"university of alberta","university-of-alberta","Canada","Edmonton","","0","0","{'petroleumsfag':1,}"
"universitatea &quot;alexandru ioan cuza&quot; din iasi","universitatea-&quot;alexandru-ioan-cuza&quot;-din-iasi","Romania","Iasi","","0","0","{'vernepleie':2,}"
"the university of hong kong (hku)","the-university-of-hong-kong-(hku)","Kina","Hongkong","","0","0","{'industriell økonomi og teknologiledelse (spes. datateknologi)':1,}"
"universidad de extremadura","universidad-de-extremadura","Spania","Badajoz","","0","0","{'ingeniør fornybar energi':1,}"
"paris 4 sorbonne","paris-4-sorbonne","Frankrike","Paris","","0","0","{'lektor':1,'lektorutdanning med fransk':1,'mlspråk':1,}"
"université lille 1 - sciences et technologies","universite-lille-1---sciences-et-technologies","Frankrike","Lille","","0","0","{'industriell kjemi og bioteknologi - analytisk kjemi':1,}"
"university of ulsan","university-of-ulsan","Korea","Ulsan","","0","0","{'marin teknikk':1,}"
"tekniske universitet i danmark","tekniske-universitet-i-danmark","Danmark","København","","0","0","{'industriell matematikk':1,}"
"leiden universitet/tu delft","leiden-universitet/tu-delft","Nederland","Leiden/Delft","","0","0","{'energi og miljø':1,}"
"dublin institue of technology","dublin-institue-of-technology","Irland","Dublin","","0","0","{'utøvende musikk':1,}"
"malmö musikhögskola","malmo-musikhogskola","Sverige","Malmö","","0","0","{'jazzlinjen':1,}"
"universidad pontificia de comillas","universidad-pontificia-de-comillas","Spania","Madrid","","0","0","{'energi og miljo':1,}"
"university of oklahoma","university-of-oklahoma","USA","Norman","","0","0","{'petroleumsfag - reservoarteknologi og petrofysikk':1,'petroleumsfag':1,'petroleumsfag - boreteknologi':1,}"
"école nationale des sciences géographiques ensg","ecole-nationale-des-sciences-geographiques-ensg","Frankrike","Paris","","0","0","{'ingeniørvitenskap og ikt, geomatikk':1,}"
"universidad técnica del norte","universidad-tecnica-del-norte","Ecuador","Ibarra","","0","0","{'profesjonsstudiet, psykologi':1,}"
"ku leuven sint-lucas gent","ku-leuven-sint-lucas-gent","Belgia","Gent","","0","0","{'master i arkitektur':1,}"
"muhimbili university of health and allied sciences","muhimbili-university-of-health-and-allied-sciences","Tanzania","Dar es Salaam","","0","0","{'medisin':1,}"
"james cook university","james-cook-university","Australia","Townsville","","0","0","{'bachelor i marinbiologi':1,}"
"université laval","universite-laval","Canada","Québec","","0","0","{'lektor med fransk og sosiologi':1,}"
"muhimbili university of health and allied sciences (muhas)","muhimbili-university-of-health-and-allied-sciences-(muhas)","Tanzania","Dar Es Salaam","","0","0","{'medisin':1,}"
"université rennes 2","universite-rennes-2","Frankrike","Rennes","","0","0","{'historie bachelor':1,}"
"university of kwazulu natal","university-of-kwazulu-natal","Sør Afrika","Durban","","0","0","{'medisin':2,}"
"pusan national university","pusan-national-university","Korea","Busan","","0","0","{'marin teknikk':1,}"
"ingen universitet, praksis på dagsenteret agenepal","ingen-universitet-praksis-pa-dagsenteret-agenepal","Nepal","Kathmandu","","0","0","{'fysioterapiutdanning':1,}"
"far eastern federal university","far-eastern-federal-university","Russland","Vladivostok","","0","0","{'bygg og miljøteknikk':1,}"
"göteborgs universitet, högskolan för scen och musik","goteborgs-universitet-hogskolan-for-scen-och-musik","Sverige","Göteborg","","0","0","{'utøvende musikk, bacehlor':1,}"
"paris-sorbonne (sorbonne iv)","paris-sorbonne-(sorbonne-iv)","Frankrike","Paris","","0","0","{'lektor i engelsk/fransk, bachelor i fransk':1,}"
"university of new orleans","university-of-new-orleans","USA","New Orleans","","0","0","{'marin teknikk':2,}"
"memorial university","memorial-university","Canada","St. Johns","","0","0","{'ingenørvitenskap og ikt':1,}"
"hong kong university of science and technology","hong-kong-university-of-science-and-technology","Kina","Hong Kong","","0","0","{'sivilingeniør i fysikk og matematikk':1,}"
"loughborough university","loughborough-university","Storbritannia","Loughborough","","0","0","{'industriell design':1,}"
"lincoln university, lincoln","lincoln-university-lincoln","New Zealand","Christchurch","","0","0","{'pup':1,}"
"ecole centrale de nantes","ecole-centrale-de-nantes","Frankrike","Nantes","","0","0","{'marin teknikk':1,}"
"university of aberdeen","university-of-aberdeen","Storbritannia","Aberdeen","","0","0","{'arkeologi':1,}"
"stanford university","stanford-university","USA","Palo Alto","","0","0","{'petroleumsfag':1,}"
"massachusetts institute of technology (mit)","massachusetts-institute-of-technology-(mit)","USA","Boston/Cambridge","","0","0","{'tekniske geofag':1,}"
"universidad nacional de la rioja","universidad-nacional-de-la-rioja","Argentina","La Rioja","","0","0","{'medisin profesjon':1,}"
"polytech montpellier","polytech-montpellier","Frankrike","Montpellier","","0","0","{'mttk':1,}"
"ensta bretagne","ensta-bretagne","Frankrike","Brest","","0","0","{'marin teknikk':1,}"
"université pierre et marie curie (upmc)","universite-pierre-et-marie-curie-(upmc)","Frankrike","Paris","","0","0","{'sivilingeniørstudiet i fysikk og matematikk (teknisk fysikk)':1,}"
"professionshøjskolen metropol","professionshojskolen-metropol","Danmark","København","","0","0","{'sykepleie':1,}"
"erasmus school of economics","erasmus-school-of-economics","Nederland","Rotterdam","","0","0","{'samfunnsøkonomi':2,}"
"htw","htw","Tyskland","Berlin","","0","0","{'markedsføring og ledelse, spesialisering eksport markedsføring':1,}"
"flinders university","flinders-university","Australia","Adelaide","","0","0","{'bachelor i fremmedspråk':1,}"
"pucrio","pucrio","Brazil","rio","","0","0","{'bygg':1,}"
"universitet utland","universitet-utland","Argentina","By","","0","0","{'mtkom':1,}"
"university of katmandu","university-of-katmandu","Nepal","Dhulikhel","","0","0","{'medisin':1,}"
